"Year","Week","Percent of Deaths Due to Pneumonia and Influenza","Expected","Threshold","All Deaths","Pneumonia Deaths","Influenza Deaths"
2013,24,7.0424654002,6.84777,7.20369,46532,3271,6
2013,25,6.7321147926,6.74139,7.09711,46449,3123,4
2013,26,6.5907767932,6.64213,6.99765,46383,3055,2
2013,27,6.3917835242,6.55137,6.90668,46638,2976,5
2013,28,6.6357856097,6.47035,6.82545,45767,3035,2
2013,29,6.6074138305,6.40017,6.75507,46130,3041,7
2013,30,6.2179195634,6.34179,6.69649,46173,2866,5
2013,31,6.3629664947,6.29599,6.65047,46142,2929,7
2013,32,6.4748201439,6.26334,6.61762,46009,2976,3
2013,33,6.5440342149,6.24426,6.59834,45828,2996,3
2013,34,6.4647957742,6.23895,6.59282,46003,2970,4
2013,35,6.2610762913,6.24741,6.60108,46270,2891,6
2013,36,6.2723503214,6.26946,6.62292,45581,2858,1
2013,37,6.4735429116,6.30469,6.65795,46188,2983,7
2013,38,6.5105788852,6.35254,6.70558,46555,3027,4
2013,39,6.5460625027,6.41223,6.76507,46654,3043,11
2013,40,6.6179567085,6.48283,6.83546,47492,3140,3
2013,41,6.6527143582,6.56325,6.91568,47304,3135,12
2013,42,6.7791269274,6.65226,7.00449,47602,3216,11
2013,43,6.6225442969,6.74851,7.10053,47746,3151,11
2013,44,6.7306312401,6.85054,7.20236,48777,3271,12
2013,45,7.0414189093,6.95681,7.30842,48939,3429,17
2013,46,6.7497824283,7.06571,7.41712,49409,3320,15
2013,47,6.9730394628,7.17563,7.52682,49591,3430,28
2013,48,6.9347508521,7.28489,7.63589,49288,3385,33
2013,49,7.1557899709,7.39188,7.74267,50812,3594,42
2013,50,7.5682765005,7.49498,7.84557,51848,3856,68
2013,51,7.6577605237,7.59266,7.94304,52548,3917,107
2013,52,7.9859106132,7.68345,8.03362,51954,3942,207
2014,1,9.0830983022,7.76599,8.11595,53539,4512,351
2014,2,9.7810898929,7.83903,8.18879,55822,4999,461
2014,3,10.03700447,7.90148,8.25103,54588,5005,474
2014,4,9.6585762612,7.95239,8.30174,54097,4783,442
2014,5,9.2795730803,7.99097,8.34012,53968,4623,385
2014,6,8.9705662073,8.01664,8.36558,53408,4476,315
2014,7,8.6488093027,8.02897,8.3777,53834,4385,271
2014,8,7.9718261728,8.02775,8.37627,52673,3990,209
2014,9,7.793790502,8.01295,8.36127,51695,3868,161
2014,10,8.0149812734,7.98475,8.33287,52065,4048,125
2014,11,7.791530693,7.94352,8.29143,51787,3942,93
2014,12,7.6032607638,7.88982,8.23752,51399,3834,74
2014,13,7.5892155321,7.82437,8.17187,50888,3797,65
2014,14,7.6226222292,7.74809,8.09538,50888,3824,55
2014,15,7.4983737754,7.66204,8.00912,50731,3730,74
2014,16,7.3103807407,7.56741,7.91429,49929,3595,55
2014,17,7.1160973655,7.46554,7.81221,49915,3498,54
2014,18,7.1320731928,7.35784,7.70431,49677,3490,53
2014,19,7.0554341347,7.24583,7.59209,50330,3512,39
2014,20,6.7773628987,7.13108,7.47714,47939,3222,27
2014,21,6.7190585912,7.0152,7.36105,48608,3242,24
2014,22,6.5489040186,6.89981,7.24545,48176,3140,15
2014,23,6.7793773016,6.78652,7.13195,47792,3220,20
2014,24,6.7664457869,6.67691,7.02214,47839,3222,15
2014,25,6.4765424839,6.57252,6.91755,47618,3077,7
2014,26,6.3230863235,6.47479,6.81961,47461,2998,3
2014,27,6.3370928639,6.38507,6.72968,47435,3000,6
2014,28,6.3025298591,6.30459,6.64899,47473,2988,4
2014,29,6.2462958259,6.23445,6.57865,47244,2944,7
2014,30,6.336012214,6.1756,6.51959,47159,2985,3
2014,31,6.2305826276,6.12882,6.4726,46994,2923,5
2014,32,6.0389141425,6.09471,6.43829,47078,2842,1
2014,33,6.1473305955,6.07371,6.41708,46752,2869,5
2014,34,6.1631536192,6.06603,6.4092,46778,2877,6
2014,35,6.0647622313,6.07173,6.41469,46663,2825,5
2014,36,6.2498683462,6.09064,6.43339,47473,2966,1
2014,37,6.1420876711,6.12241,6.46496,46971,2881,4
2014,38,6.2310220041,6.16653,6.50887,48082,2990,6
2014,39,6.24315896,6.22227,6.5644,48421,3017,6
2014,40,6.3701773973,6.28876,6.63068,48366,3075,6
2014,41,6.3816855754,6.36496,6.70668,49360,3142,8
2014,42,6.2918883789,6.44971,6.79123,49238,3085,13
2014,43,6.547655438,6.54172,6.88302,49071,3202,11
2014,44,6.4705042137,6.63957,6.98067,49007,3154,17
2014,45,6.3057062822,6.7418,7.0827,51049,3208,11
2014,46,6.4451038576,6.84687,7.18755,50550,3240,18
2014,47,6.4930615042,6.95318,7.29366,52533,3380,31
2014,48,6.6806771295,7.05914,7.39941,51866,3419,46
2014,49,7.0201713809,7.16317,7.50323,52748,3620,83
2014,50,7.3832020017,7.2637,7.60356,53554,3785,169
2014,51,8.0736699498,7.35922,7.69887,54622,4098,312
2014,52,8.5243092739,7.44831,7.78774,56028,4264,512
2014,53,10.184053246,7.52961,7.86884,58896,4988,1010
2015,1,10.787100569,7.60191,7.94093,61212,5515,1088
2015,2,10.74267731,7.66411,8.00292,61009,5572,982
2015,3,10.045950701,7.71527,8.05388,58541,5170,711
2015,4,9.4876593958,7.75461,8.093,57169,4841,583
2015,5,9.1055065887,7.7815,8.11968,57295,4733,484
2015,6,8.8070541252,7.79552,8.1335,56591,4579,405
2015,7,8.4484891324,7.79643,8.1342,56590,4496,285
2015,8,8.476324259,7.78417,8.12172,56239,4546,221
2015,9,8.3848675467,7.75888,8.09622,56435,4542,190
2015,10,8.2628298396,7.72087,8.058,55671,4441,159
2015,11,7.9676440849,7.67066,8.00758,54395,4195,139
2015,12,7.5396007123,7.60894,7.94565,53345,3901,121
2015,13,7.4104050595,7.53655,7.87304,53128,3840,97
2015,14,7.4587258563,7.45449,7.79077,52757,3835,100
2015,15,7.5743793822,7.36391,7.69998,52770,3922,75
2015,16,7.4985456661,7.26608,7.60193,51570,3804,63
2015,17,7.1927605332,7.16235,7.49799,51385,3646,50
2015,18,6.9220781737,7.05418,7.38961,51603,3544,28
2015,19,6.8930772878,6.94308,7.27829,50616,3467,22
2015,20,6.5893441124,6.8306,7.16561,49231,3230,14
2015,21,6.7978137684,6.71833,7.05311,49766,3365,18
2015,22,6.5135656945,6.60781,6.94238,49205,3195,10
2015,23,6.4764702332,6.5006,6.83495,49703,3208,11
2015,24,6.4287609987,6.39817,6.73231,48983,3143,6
2015,25,6.5227161301,6.30195,6.63588,48952,3189,4
2015,26,6.3332654308,6.21327,6.54697,49090,3103,6
2015,27,6.2957120321,6.13333,6.46682,48811,3066,7
2015,28,6.1698017285,6.06322,6.39649,49175,3027,7
2015,29,6.1959298014,6.00389,6.33694,48548,3005,3
2015,30,5.999505705,5.95612,6.28895,48554,2909,4
2015,31,6.1210097281,5.92052,6.25313,48211,2947,4
2015,32,5.9042663892,5.89754,6.22993,48050,2829,8
2015,33,6.0728912423,5.88743,6.2196,48346,2930,6
2015,34,5.9904120345,5.89025,6.22221,48394,2894,5
2015,35,6.0415381452,5.9059,6.23763,48630,2935,3
2015,36,6.0556263095,5.93406,6.26557,48682,2945,3
2015,37,6.1758741474,5.97425,6.30554,48819,3009,6
2015,38,6.2116346193,6.02582,6.35688,49198,3048,8
2015,39,6.2697338746,6.08793,6.41877,48774,3052,6
2015,40,6.299166258,6.15961,6.49023,50975,3197,14
2015,41,6.2921933532,6.23975,6.57015,49919,3134,7
2015,42,6.3755217768,6.32712,6.6573,50788,3222,16
2015,43,6.3148273258,6.42038,6.75033,50326,3161,17
2015,44,6.5971950168,6.51811,6.84784,51052,3348,20
2015,45,6.3957967093,6.61883,6.94833,50627,3224,14
2015,46,6.5012963895,6.721,7.05028,51682,3347,13
2015,47,6.5051417887,6.8231,7.15214,51344,3326,14
2015,48,6.691593108,6.92357,7.25239,51886,3450,22
2015,49,6.6185116748,7.02091,7.3495,53577,3526,20
2015,50,6.7175924149,7.11364,7.442,52102,3474,26
2015,51,6.6821275713,7.20036,7.52849,53037,3529,15
2015,52,7.5209179103,7.27977,7.60767,52467,3915,31
2016,1,7.6586981825,7.35066,7.67834,55845,4245,32
2016,2,7.7604044839,7.41195,7.7394,55577,4283,30
2016,3,7.3960049983,7.46272,7.78993,55219,4048,36
2016,4,7.4843253148,7.50216,7.82915,55663,4116,50
2016,5,7.5214016251,7.52967,7.85643,55136,4086,61
2016,6,7.3624610058,7.5448,7.87132,55457,3990,93
2016,7,7.4775672981,7.54728,7.87357,56168,4051,149
2016,8,8.0055798112,7.53704,7.8631,55199,4232,187
2016,9,8.0595840561,7.51416,7.83999,55921,4250,257
2016,10,8.1485962353,7.47895,7.80454,56206,4286,294
2016,11,8.2534855175,7.43185,7.75722,54583,4154,351
2016,12,8.1904101591,7.37352,7.69865,54808,4194,295
2016,13,7.7460741235,7.30473,7.62963,53937,3896,282
2016,14,7.758748243,7.22644,7.55111,54068,3945,250
2016,15,7.6403948254,7.13974,7.46417,53492,3891,196
2016,16,7.209512342,7.04581,7.37001,53152,3684,148
2016,17,6.9081074725,6.94598,7.26993,51027,3398,127
2016,18,6.8147685826,6.84162,7.16534,51271,3403,91
2016,19,6.4980392157,6.73419,7.05767,51000,3240,74
2016,20,6.5863517476,6.62518,6.94843,50468,3290,34
2016,21,6.3932185934,6.51611,6.83912,50491,3198,30
2016,22,6.1192468619,6.40849,6.73127,49712,3025,17
2016,23,6.394615061,6.30381,6.62635,49917,3175,17
2016,24,5.8865958726,6.20352,6.52583,49910,2920,18
2016,25,5.817866715,6.109,6.43106,49623,2875,12
2016,26,5.8777413713,6.02154,6.34336,49747,2914,10
2016,27,5.8832997988,5.94232,6.26391,49700,2914,10
2016,28,5.9068839777,5.87243,6.19378,49637,2926,6
2016,29,5.6252282966,5.81279,6.1339,49278,2767,5
2016,30,5.6520251917,5.76417,6.08505,49699,2804,5
2016,31,5.754857997,5.72722,6.04785,49506,2847,2
2016,32,5.687346709,5.70236,6.02276,49742,2827,2
2016,33,5.7637871153,5.68989,6.01004,49811,2866,5
2016,34,5.7217296468,5.68989,6.0098,49513,2827,6
2016,35,5.7964583922,5.70228,6.02195,49582,2869,5
2016,36,5.762434359,5.72679,6.04623,50083,2881,5
2016,37,6.2114413909,5.76299,6.08219,49924,3093,8
2016,38,6.0658300926,5.81027,6.12922,49886,3017,9
2016,39,5.9611213912,5.86785,6.18656,50259,2985,11
2016,40,5.9139366586,5.93482,6.25329,51404,3022,18
2016,41,6.146173029,6.01014,6.32836,52130,3193,11
2016,42,6.1913185467,6.09262,6.41061,51443,3178,7
2016,43,6.065747614,6.181,6.49875,51865,3129,17
2016,44,6.0209070006,6.27393,6.59143,51753,3100,16
2016,45,6.1437734341,6.36997,6.68723,52541,3209,19
2016,46,5.9839132061,6.46768,6.7847,53460,3192,7
2016,47,6.1678234863,6.56556,6.88234,53163,3257,22
2016,48,6.4998809546,6.66213,6.97866,54601,3515,34
2016,49,6.6165004533,6.75593,7.07222,55150,3616,33
2016,50,6.8318988608,6.84554,7.16158,56002,3780,46
2016,51,6.7508019882,6.92959,7.24539,56734,3738,92
2016,52,7.3972507637,7.00681,7.32237,57616,4105,157
2017,1,8.1093744771,7.07603,7.39134,59758,4557,289
2017,2,7.9871418497,7.13618,7.45125,60973,4502,368
2017,3,8.4258290881,7.18635,7.50118,59282,4621,374
2017,4,8.2513482314,7.22576,7.54034,58039,4422,367
2017,5,8.2227889701,7.25377,7.56811,58423,4452,352
2017,6,8.241572082,7.26995,7.58404,59030,4445,420
2017,7,8.4882587354,7.27399,7.58784,58469,4419,544
2017,8,8.5327979959,7.2658,7.5794,58281,4366,607
2017,9,8.3753995563,7.24544,7.5588,57251,4260,535
2017,10,8.1696218831,7.21317,7.52628,57469,4223,472
2017,11,7.8981746284,7.16938,7.48225,56646,4097,377
2017,12,7.7302054843,7.11468,7.4273,57036,4090,319
2017,13,7.5790494317,7.0498,7.36218,55693,3889,332
2017,14,7.4088848595,6.97563,7.28776,55150,3820,266
2017,15,7.2592700623,6.89318,7.20506,54854,3774,208
2017,16,6.8747173225,6.8036,7.11523,53064,3485,163
2017,17,6.6545311239,6.70811,7.01951,53287,3456,90
2017,18,6.4005165996,6.60806,6.91921,52652,3308,62
2017,19,6.282944096,6.50482,6.81572,51982,3216,50
2017,20,6.1993787281,6.39982,6.71048,52473,3200,53
2017,21,6.1076340521,6.29452,6.60493,50969,3089,24
2017,22,5.9350482064,6.19037,6.50053,51238,3017,24
2017,23,6.1091121268,6.08882,6.39873,51415,3123,18
2017,24,6.0782074506,5.99124,6.30091,50788,3068,19
2017,25,5.8510950046,5.899,6.20842,51187,2980,15
2017,26,5.8550369521,5.81333,6.12251,50606,2953,10
2017,27,5.5728951966,5.73541,6.04434,50943,2822,17
2017,28,6.101124945,5.66628,5.97496,49958,3044,4
2017,29,5.50709595,5.60685,5.91528,50099,2749,10
2017,30,5.7807807808,5.5579,5.86609,49284,2846,3
2017,31,5.3756347207,5.52006,5.82801,50022,2685,4
2017,32,5.4260170048,5.49379,5.80149,50221,2719,6
2017,33,5.3678566445,5.47937,5.78682,50169,2682,11
2017,34,5.5719423007,5.47694,5.78414,49498,2751,7
2017,35,5.3437518452,5.48643,5.79338,50807,2708,7
2017,36,5.5629684863,5.50762,5.81433,50962,2823,12
2017,37,5.8505902845,5.54011,5.84658,51670,3016,7
2017,38,5.7624338521,5.58336,5.88958,51211,2935,16
2017,39,5.6583921125,5.63664,5.94261,51322,2885,19
2017,40,5.8158288852,5.7037,6.00967,52082,3013,16
2017,41,5.853024483,5.77907,6.08504,51546,2999,18
2017,42,6.0970702638,5.86166,6.16763,52189,3154,28
2017,43,6.2803403834,5.95029,6.25626,52529,3276,23
2017,44,6.0467110291,6.04367,6.34964,53649,3208,36
2017,45,6.0406215358,6.14046,6.44643,53223,3170,45
2017,46,6.2520939582,6.23926,6.54523,53726,3309,50
2017,47,5.9966325605,6.33864,6.64461,54047,3193,48
2017,48,6.5158917495,6.43716,6.74313,54651,3479,82
2017,49,6.542072918,6.53341,6.83938,55487,3513,117
2017,50,6.8250502227,6.62599,6.93196,57245,3744,163
2017,51,7.2887721248,6.71356,7.01954,59379,3970,358
2017,52,8.2962914364,6.79487,7.10085,60967,4389,669
2018,1,9.5680158435,6.86874,7.17471,64632,5034,1150
2018,2,10.554499125,6.9341,7.24007,65735,5431,1507
2018,3,10.879460165,6.99002,7.29599,62834,5244,1592
2018,4,10.579539122,7.03567,7.34164,61014,5041,1414
2018,5,10.120845921,7.07042,7.37639,58918,4670,1293
2018,6,9.6409608523,7.09375,7.39972,58573,4472,1175
2018,7,9.5436844035,7.10534,7.41131,57263,4367,1098
2018,8,9.0727888814,7.10502,7.41099,55187,4178,829
2018,9,8.2591649789,7.09279,7.39877,53819,3768,677
2018,10,7.9236445419,7.06885,7.37483,53801,3795,468
2018,11,7.5459142933,7.03354,7.33952,52598,3563,406
2018,12,7.3946472019,6.98738,7.29335,51375,3482,317
2018,13,7.3222353372,6.93104,7.23701,49138,3355,243
2018,14,7.2164097484,6.86534,7.17131,48459,3233,264
2018,15,6.7330879553,6.79123,7.0972,47274,3000,183
2018,16,6.4010450686,6.7098,7.01577,42868,2630,114
2018,17,6.0264919208,6.62222,6.92819,35709,2075,77
